game_id,game_date,teams,inning,inning_half,batter,pitcher,coordinate_x,coordinate_y,velocity_mph,pitch_type,batter_side,balls_before,strikes_before
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,3,Top,,,120.0,166.0,97,Four-seam FB,L,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,3,Bottom,,,126.0,198.0,93,Sinker,R,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,3,Bottom,,,89.0,194.0,84,Sweeper,R,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,4,Top,,,146.0,163.0,98,Four-seam FB,L,3,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,4,Top,,,146.0,166.0,97,Four-seam FB,L,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,4,Bottom,,,118.0,193.0,83,Sweeper,R,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,4,Bottom,,,86.0,172.0,85,Sweeper,R,1,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,4,Bottom,,,110.0,142.0,95,Sinker,R,2,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,4,Bottom,,,97.0,180.0,84,Sweeper,R,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,4,Bottom,,,88.0,189.0,85,Sweeper,R,0,2
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,5,Top,,,141.0,165.0,96,Four-seam FB,L,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,5,Top,,,88.0,196.0,90,Slider,R,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,5,Top,,,132.0,171.0,98,Four-seam FB,L,1,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,5,Bottom,,,127.0,180.0,95,Four-seam FB,R,1,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,7,Top,,,141.0,170.0,92,Slider,L,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,7,Top,,,115.0,180.0,91,Slider,R,2,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,7,Top,,,109.0,173.0,85,Cutter,R,1,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,7,Bottom,,,95.0,162.0,80,Sweeper,R,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,8,Bottom,,,135.0,165.0,92,Four-seam FB,L,1,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,8,Bottom,,,103.0,199.0,81,Slider,R,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,9,Top,,,80.0,165.0,93,Four-seam FB,R,1,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,9,Top,,,118.0,176.0,93,Four-seam FB,L,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,9,Top,,,141.0,173.0,93,Four-seam FB,L,2,2
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,9,Top,,,97.0,174.0,93,Four-seam FB,R,1,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,9,Top,,,138.0,174.0,93,Four-seam FB,R,3,2
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,9,Bottom,,,112.0,167.0,97,Splitter,R,0,1
401696662,2025-08-09,Texas Rangers vs Philadelphia Phillies,9,Bottom,,,140.0,169.0,97,Splitter,L,1,1
